Presidential_Election_Could_Change_More_Than_Chile_Leader-4|Jose Antonio cast
Presidential_Election_Could_Change_More_Than_Chile_Leader-5|and Gabrielle boruch
Presidential_Election_Could_Change_More_Than_Chile_Leader-6|cast and boruch are widely considered to hold extreme political positions
Presidential_Election_Could_Change_More_Than_Chile_Leader-7|cast as a conservative
Presidential_Election_Could_Change_More_Than_Chile_Leader-8|borage as a liberal
Presidential_Election_Could_Change_More_Than_Chile_Leader-9|the vote is the first presidential ballot in Chile
Presidential_Election_Could_Change_More_Than_Chile_Leader-10|since a civil Uprising began in 2019
Presidential_Election_Could_Change_More_Than_Chile_Leader-11|over economic inequality
Presidential_Election_Could_Change_More_Than_Chile_Leader-12|demonstrations as well as riots took place four months
Presidential_Election_Could_Change_More_Than_Chile_Leader-13|2 years later
Presidential_Election_Could_Change_More_Than_Chile_Leader-14|an effort to rewrite the country's Constitution
Presidential_Election_Could_Change_More_Than_Chile_Leader-15|is in process
Presidential_Election_Could_Change_More_Than_Chile_Leader-16|Chile has been a democracy for more than 30 years
Presidential_Election_Could_Change_More_Than_Chile_Leader-17|following the military dictatorship of General Augusto Pinochet
Presidential_Election_Could_Change_More_Than_Chile_Leader-18|generally moderate political parties
Presidential_Election_Could_Change_More_Than_Chile_Leader-19|have led the country
Presidential_Election_Could_Change_More_Than_Chile_Leader-20|Chile
Presidential_Election_Could_Change_More_Than_Chile_Leader-21|has experienced so much economic growth
Presidential_Election_Could_Change_More_Than_Chile_Leader-22|that it is seen as the model to follow in South America
Presidential_Election_Could_Change_More_Than_Chile_Leader-23|political observers say the decision Sunday
Presidential_Election_Could_Change_More_Than_Chile_Leader-24|could shake that image
Presidential_Election_Could_Change_More_Than_Chile_Leader-25|Nicholas Watson is a Latin American expert with the advisory business to Nao
Presidential_Election_Could_Change_More_Than_Chile_Leader-26|he said
Presidential_Election_Could_Change_More_Than_Chile_Leader-27|the election represents the most important political shift
Presidential_Election_Could_Change_More_Than_Chile_Leader-28|since 1990
Presidential_Election_Could_Change_More_Than_Chile_Leader-29|public opinion studies suggest
Presidential_Election_Could_Change_More_Than_Chile_Leader-30|that neither cast nor boruch
Presidential_Election_Could_Change_More_Than_Chile_Leader-31|will have enough votes to win the election
Presidential_Election_Could_Change_More_Than_Chile_Leader-32|but they are expecting to win enough to face each other alone
Presidential_Election_Could_Change_More_Than_Chile_Leader-33|in a second part of voting
Presidential_Election_Could_Change_More_Than_Chile_Leader-34|both represent a new political generation outside-the-mainstream
Presidential_Election_Could_Change_More_Than_Chile_Leader-35|parties have long been considered
Presidential_Election_Could_Change_More_Than_Chile_Leader-36|center-left
Presidential_Election_Could_Change_More_Than_Chile_Leader-37|or center-right
Presidential_Election_Could_Change_More_Than_Chile_Leader-38|meaning they proposed moderate policies
Presidential_Election_Could_Change_More_Than_Chile_Leader-39|Moritz
Presidential_Election_Could_Change_More_Than_Chile_Leader-40|has said he wants to bury Chili's political model
Presidential_Election_Could_Change_More_Than_Chile_Leader-41|cast
Presidential_Election_Could_Change_More_Than_Chile_Leader-42|who has praised Pino Chet's
Presidential_Election_Could_Change_More_Than_Chile_Leader-43|economic policies
Presidential_Election_Could_Change_More_Than_Chile_Leader-44|wants to reduce the size of the government
Presidential_Election_Could_Change_More_Than_Chile_Leader-45|and lower taxes
Presidential_Election_Could_Change_More_Than_Chile_Leader-46|in Latin America
Presidential_Election_Could_Change_More_Than_Chile_Leader-47|Chile stands out
Presidential_Election_Could_Change_More_Than_Chile_Leader-48|World Bank measurements on the rule of law
Presidential_Election_Could_Change_More_Than_Chile_Leader-49|regulation
Presidential_Election_Could_Change_More_Than_Chile_Leader-50|governance
Presidential_Election_Could_Change_More_Than_Chile_Leader-51|and political stability in Chile
Presidential_Election_Could_Change_More_Than_Chile_Leader-52|play sit as stronger
Presidential_Election_Could_Change_More_Than_Chile_Leader-53|then it's big Neighbors
Presidential_Election_Could_Change_More_Than_Chile_Leader-54|Brazil
Presidential_Election_Could_Change_More_Than_Chile_Leader-55|Argentina
Presidential_Election_Could_Change_More_Than_Chile_Leader-56|Columbia
Presidential_Election_Could_Change_More_Than_Chile_Leader-57|and Peru
Presidential_Election_Could_Change_More_Than_Chile_Leader-58|it is a member of the organization for economic cooperation and development
Presidential_Election_Could_Change_More_Than_Chile_Leader-59|and considered a model
Presidential_Election_Could_Change_More_Than_Chile_Leader-60|of free trade
Presidential_Election_Could_Change_More_Than_Chile_Leader-61|it's economically model is rooted
Presidential_Election_Could_Change_More_Than_Chile_Leader-62|enmarket policies of Western economist
Presidential_Election_Could_Change_More_Than_Chile_Leader-63|underpin a chat
Presidential_Election_Could_Change_More_Than_Chile_Leader-64|in the 1970s and 80s
Presidential_Election_Could_Change_More_Than_Chile_Leader-65|it has been copied by others
Presidential_Election_Could_Change_More_Than_Chile_Leader-66|they hope to reproduce Chili's stable economic growth
Presidential_Election_Could_Change_More_Than_Chile_Leader-67|but critics of the model say that growth was not evenly spread
Presidential_Election_Could_Change_More_Than_Chile_Leader-68|they say it created a few Rich Business Leaders
Presidential_Election_Could_Change_More_Than_Chile_Leader-69|above-normal Chileans
Presidential_Election_Could_Change_More_Than_Chile_Leader-70|and they say Chileans have paid high costs
Presidential_Election_Could_Change_More_Than_Chile_Leader-71|for private healthcare
Presidential_Election_Could_Change_More_Than_Chile_Leader-72|and education
Presidential_Election_Could_Change_More_Than_Chile_Leader-73|and receive
Presidential_Election_Could_Change_More_Than_Chile_Leader-74|little retirement pay
Presidential_Election_Could_Change_More_Than_Chile_Leader-75|more mainstream candidates
Presidential_Election_Could_Change_More_Than_Chile_Leader-76|such as yes not Provost day
Presidential_Election_Could_Change_More_Than_Chile_Leader-77|on the center-left
Presidential_Election_Could_Change_More_Than_Chile_Leader-78|and Sebastian sicho
Presidential_Election_Could_Change_More_Than_Chile_Leader-79|on the moderate right
Presidential_Election_Could_Change_More_Than_Chile_Leader-80|have gotten less attention from voters
Presidential_Election_Could_Change_More_Than_Chile_Leader-81|Chile urgently needs changed today said
Presidential_Election_Could_Change_More_Than_Chile_Leader-82|thirty-seven-year-old lose
Presidential_Election_Could_Change_More_Than_Chile_Leader-83|Vergara
Presidential_Election_Could_Change_More_Than_Chile_Leader-84|who works for an engineering company in the capital Santiago
Presidential_Election_Could_Change_More_Than_Chile_Leader-85|she plans to vote for cos
Presidential_Election_Could_Change_More_Than_Chile_Leader-86|who she said gives me some security
Presidential_Election_Could_Change_More_Than_Chile_Leader-87|environmental engineer Romina Aliaga
Presidential_Election_Could_Change_More_Than_Chile_Leader-88|agrees that chili needs major change
Presidential_Election_Could_Change_More_Than_Chile_Leader-89|but supports porridge
Presidential_Election_Could_Change_More_Than_Chile_Leader-90|who she said will make improvements
Presidential_Election_Could_Change_More_Than_Chile_Leader-91|the country needs to move forward and not go backwards on issues such as
Presidential_Election_Could_Change_More_Than_Chile_Leader-92|environmental policies
Presidential_Election_Could_Change_More_Than_Chile_Leader-93|gender equality
Presidential_Election_Could_Change_More_Than_Chile_Leader-94|and abortion
Presidential_Election_Could_Change_More_Than_Chile_Leader-95|the 28 year-old sad
Presidential_Election_Could_Change_More_Than_Chile_Leader-96|I'm Mario Ritter Junior
Rescuers_Seek_S-1|rescue workers still hope to find survivors of the collapse of a large condominium building on an island community
Rescuers_Seek_S-2|Miami Florida on Thursday
Rescuers_Seek_S-3|officials now say 10 people have died
Rescuers_Seek_S-4|but more than 150 remain missing
Rescuers_Seek_S-5|families of the missing have taken buses to an area nearby to watch the rescue effort
Rescuers_Seek_S-6|which includes using heavy equipment
Rescuers_Seek_S-7|such as cranes
Rescuers_Seek_S-8|rescue workers are using dogs and high-technology devices
Rescuers_Seek_S-9|in an effort to find people
Rescuers_Seek_S-10|trapped in the wreckage and concrete
Rescuers_Seek_S-11|but the search has been slowed by rain and a fire
Rescuers_Seek_S-12|we have over 80 Rescuers at a time that are breaching the walls that collapse
Rescuers_Seek_S-13|Chad Andy Alvarez on National Television
Rescuers_Seek_S-14|he is a commander with Miami-Dade Fire Rescue
Rescuers_Seek_S-15|he said workers are looking in spaces left by the collapsed floors and walls
Rescuers_Seek_S-16|we have been able to Tunnel through the building
Rescuers_Seek_S-17|this is a frantic search to seek that hope
Rescuers_Seek_S-18|that Miracle to see who we can bring out of this building alive
Rescuers_Seek_S-19|Alfredo Lopez lived with his wife on the 6th floor of the building
Rescuers_Seek_S-20|they escaped
Rescuers_Seek_S-21|but he said it was hard to believe that anyone could have survived the collapse
Rescuers_Seek_S-22|if you saw what I saw nothingness
Rescuers_Seek_S-23|and then you go over there and do see like all the rebel
Rescuers_Seek_S-24|how can somebody survive that
Rescuers_Seek_S-25|love has told the Associated Press
Rescuers_Seek_S-26|Rescuers are using tools such as a microwave radar device developed by NASA's jet propulsion Laboratory
Rescuers_Seek_S-27|and the Department of Homeland Security
Rescuers_Seek_S-28|the chief of the company that sells the device
Rescuers_Seek_S-29|said it is able to see through up to 20 cm of solid concrete
Rescuers_Seek_S-30|it can also listen for human breathing and heartbeats
Rescuers_Seek_S-31|the collapse happened days before people living in the building work to start making payments toward a 9 million-dollar repair project
Rescuers_Seek_S-32|three years earlier a report had warned of major structural damage to the building which is in the Island Town of Surfside
Rescuers_Seek_S-33|six to eight teens are searching the partially collapsed building at any given time
Rescuers_Seek_S-34|hundreds of people are involved in the effort
Rescuers_Seek_S-35|which started on Thursday and has not stopped since
Rescuers_Seek_S-36|Earl Tilton is a search-and-rescue expert from North Carolina
Rescuers_Seek_S-37|he warned that moving too fast without careful planning
Rescuers_Seek_S-38|can be very dangerous for Rescuers
Rescuers_Seek_S-39|moving the wrong piece of debris at the wrong time could cause it to fall
Rescuers_Seek_S-40|endangering workers he said
Rescuers_Seek_S-41|Tilton added that there was still hope of finding people alive
Rescuers_Seek_S-42|he said Rescuers have found survivors up to one week after a disaster
Rescuers_Seek_S-43|I'm Katy Weaver
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-1|some African elephants live in grassy open areas called Savannah's
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-2|scientists can easily count the number of Savanna elephants
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-3|from an airplane
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-4|because there are very few trees
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-5|but other African elephants live in dense forests
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-6|Forest elephants are shy
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-7|and especially hard to find
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-8|the Central African country of Gabon
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-9|is home to 2/3
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-10|of all African Forest elephants
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-11|the forests in Gabon are extremely dense
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-12|that makes it hard to know exactly how many Forest elephants there are
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-13|but scientists have found a new way to count them
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-14|they use evidence that the animals leave behind
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-15|in other words
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-16|they look for elephant waste
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-17|researchers collected waste samples over a. Of three years
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-18|the researchers walked about
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-19|12 km each day
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-20|they look for Waste as well as other signs of elephants including Footprints and broken trees
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-21|they tested the waste samples for DNA
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-22|they learned that in Gabon there are about 95,000 Forest elephants
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-23|earlier estimates were much lower at 50,000 to 60000
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-24|even with the new information
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-25|the international Union for conservation of nature
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-26|believes the population of forest elephants in central Africa
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-27|has dropped sharply
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-28|it estimates the numbers have decreased by 86%
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-29|in the last 31 years
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-30|Forest elephants are threatened by land clearing and by hunters
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-31|the researchers who worked on the new elephant count said the animals live throughout Gabon covering
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-32|90% of the total surface area
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-33|almost 90% of the country is covered in forest
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-34|Emma Stokes is the area director for the Wildlife Conservation Society
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-35|she said Gabon is very unique or special
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-36|because elephants can be found in so much of the country
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-37|during their counting efforts the researchers looked for fresh waste
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-38|sometimes they would find elephant waste that was too old to be used as evidence
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-39|when they found a sample they put it in a small glass container
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-40|they sent the containers to a laboratory
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-41|in libreville
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-42|gabon's capital
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-43|scientists looked at about 2,500 samples
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-44|the samples had to be processed first to remove impurities or organisms that could affect results
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-45|Stephanie bourgeois
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-46|was one of the writers of a published study about the elephant count
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-47|she said the DNA helps the scientists estimated
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-48|how many different elephants lived in the area that the samples came from
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-49|it is the first elephant count in Gabon in 30 years
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-50|the last count only looked at 14% of the area in which elephants live
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-51|John Polson is an ecologist at Duke University in the state of North Carolina
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-52|he was not involved in the elephant research
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-53|he said
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-54|the results of the count are exciting
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-55|because the population estimate Rose
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-56|and because researchers
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-57|proved a new way of counting elephants can work
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-58|a similar method is being used for tigers in India
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-59|Polson added however that got bones government
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-60|now has a greater responsibility to keep the forest elephants safe
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-61|Lee White is cabins minister of water in forests
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-62|he said
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-63|65 to 70% of all African Forest elephants live in Gabon
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-64|he called it a tragedy
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-65|that other Central African countries
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-66|have not been able to save their elephants
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-67|he noted that the Nations that have not been able to keep their elephants safe
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-68|have suffered Civil Wars
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-69|at the recent United Nations climate change meeting held in Scotland
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-70|Whiteside cabin still has problems ahead
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-71|he believes climate change has reduced
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-72|the amount of fruit available in the country's forests
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-73|because of this
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-74|the elephants are seeking out food from farms
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-75|this creates a conflict between people and elephants
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-76|about 10 people die each year from such conflicts
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-77|it looks like climate change is starting to impact the forest Whiteside
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-78|and that means
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-79|the elephants are hungry
Researchers_Find_New_Way_to_Count_Gabon_Forest_Elephants-80|I'm Dan friedel
Researchers_Recreate_Ancient_Instruments-1|ancient spells and organ pipes from the church of the Nativity in Bethlehem
Researchers_Recreate_Ancient_Instruments-2|gave researchers the idea to recreate music
Researchers_Recreate_Ancient_Instruments-3|as it may have sounded almost eight hundred years ago
Researchers_Recreate_Ancient_Instruments-4|David Catalunya
Researchers_Recreate_Ancient_Instruments-5|a researcher from the universities of Oxford England
Researchers_Recreate_Ancient_Instruments-6|and words Berg Germany
Researchers_Recreate_Ancient_Instruments-7|is leading a project to build copies of the instruments
Researchers_Recreate_Ancient_Instruments-8|Catalunya said that mid 13th century soldiers
Researchers_Recreate_Ancient_Instruments-9|known as Crusaders
Researchers_Recreate_Ancient_Instruments-10|buried the 13 bronze Bells near the church
Researchers_Recreate_Ancient_Instruments-11|because they were worried that the instruments might be destroyed
Researchers_Recreate_Ancient_Instruments-12|they covered the instruments in animal fat
Researchers_Recreate_Ancient_Instruments-13|to protect them from rust
Researchers_Recreate_Ancient_Instruments-14|he said
Researchers_Recreate_Ancient_Instruments-15|Catalunya described recreating the bells as a very long process
Researchers_Recreate_Ancient_Instruments-16|with early research complete
Researchers_Recreate_Ancient_Instruments-17|he estimates it will take about five years
Researchers_Recreate_Ancient_Instruments-18|to make fully usable copies
Researchers_Recreate_Ancient_Instruments-19|meanwhile
Researchers_Recreate_Ancient_Instruments-20|a touch of the hand is enough to bring a clear
Researchers_Recreate_Ancient_Instruments-21|high-pitched sound from The Originals
Researchers_Recreate_Ancient_Instruments-22|the custody of the holy land for the Roman Catholic Church
Researchers_Recreate_Ancient_Instruments-23|holds the rare objects and recently showed them to the Reuters news agency
Researchers_Recreate_Ancient_Instruments-24|it's half of the original sound
Researchers_Recreate_Ancient_Instruments-25|which was much richer and louder and a little bit lower
Researchers_Recreate_Ancient_Instruments-26|Catalunya said
Researchers_Recreate_Ancient_Instruments-27|the bells were part of a set that played while people sang inside the church
Researchers_Recreate_Ancient_Instruments-28|said Franciscan Friar father Stephen
Researchers_Recreate_Ancient_Instruments-29|the custody is liturgist
Researchers_Recreate_Ancient_Instruments-30|a liturgist leads church members in ritual prayer
Researchers_Recreate_Ancient_Instruments-31|the bells were discovered in the early 20th century
Researchers_Recreate_Ancient_Instruments-32|along with 222 medieval copper pipes
Researchers_Recreate_Ancient_Instruments-33|from the church of the nativity zorgan
Researchers_Recreate_Ancient_Instruments-34|father Stephen said
Researchers_Recreate_Ancient_Instruments-35|he added that the discovery happened during a building project
Researchers_Recreate_Ancient_Instruments-36|at the churches Franciscan compound
Researchers_Recreate_Ancient_Instruments-37|The Collection also includes the scepter of the bishop of Bethlehem and candlesticks from the 12th century which Catalonia said
Researchers_Recreate_Ancient_Instruments-38|or made in France
Researchers_Recreate_Ancient_Instruments-39|this suggests a shared source with the bells and organ pipes
Researchers_Recreate_Ancient_Instruments-40|which father's defenses are the oldest in Christendom
Researchers_Recreate_Ancient_Instruments-41|father Stephen said he hoped The Collection would be displayed
Researchers_Recreate_Ancient_Instruments-42|and played
Researchers_Recreate_Ancient_Instruments-43|at a Jerusalem Museum the custody plans do open by 2024
Researchers_Recreate_Ancient_Instruments-44|he used the term significant
Researchers_Recreate_Ancient_Instruments-45|meaning very important
Researchers_Recreate_Ancient_Instruments-46|when talking about the Bells
Researchers_Recreate_Ancient_Instruments-47|these bells are very significant for us
Researchers_Recreate_Ancient_Instruments-48|because they are the bells of Bethlehem and a symbol of nativity in the Christian world
Researchers_Recreate_Ancient_Instruments-49|he said
Researchers_Recreate_Ancient_Instruments-50|I'm John Russell
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-1|the search continues for survivors of a building collapse near Miami Florida on June 24th
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-2|at least 11 people died when parts of the 12 floor building fell
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-3|and 150 remain missing
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-4|as each day passes
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-5|the chance of finding people alive in the building known as Champlain Towers South decreasing
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-6|now people who live nearby in Champlain Towers North
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-7|are wondering if they should leave
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-8|North was built in 1982
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-9|one year after South
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-10|by the same company
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-11|using the same materials and a similar design
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-12|just one block away
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-13|the nearly 40 year old building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-14|has also faced the same seawater and salty are as South
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-15|some who live in Champlain Towers North
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-16|Fielder building is safer
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-17|then the south building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-18|they say they're building does not have the same structural problems
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-19|that were described
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-20|in the South 2018 engineering reports
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-21|the report says the south building had major structural damage
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-22|and needed extensive repairs
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-23|Charles Burkett
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-24|is the mayor of Surfside
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-25|the town that is home to the two buildings
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-26|he said a quick inspection
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-27|of the north building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-28|done after the South
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-29|collapse
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-30|did not show any problems
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-31|but that did not make everyone feel safe
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-32|Rebecca Weinstock
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-33|owns an apartment
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-34|in Champlain Towers North
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-35|she was in New York
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-36|when South fell
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-37|I'm petrified of returning she said
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-38|Weinstock said she will only return
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-39|if two independent building engineers
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-40|not from Florida
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-41|agree the building is safe
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-42|Phillip and Nora Zayn said about 25%
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-43|of North residence
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-44|have left the building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-45|but they are staying
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-46|in their fifth floor apartment
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-47|I'm not worried at all right now Philip sign said
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-48|but he added that he wants a full engineering and scientific review of the building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-49|most residents of the North Tower
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-50|also told the Associated Press
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-51|that they want a full inspection
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-52|but they are not leaving
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-53|and the United States government is offering temporary housing aid
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-54|two residents of the north building
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-55|who choose to leave
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-56|Solomon gold
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-57|has been one of the leaders of the buildings resident organization
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-58|for twenty years
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-59|he said
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-60|he and the others
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-61|always worked to keep the building safe
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-62|he compared the two buildings
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-63|two two similar airplanes
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-64|made by the same company
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-65|he said
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-66|just because one crashes
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-67|does not mean the other will
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-68|we are in good shape
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-69|gold said
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-70|a cat
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-71|the Surfside mayor
Residents_in_Collapsed_Florida_Building_Twin_Mostly_Staying_Home-72|said a detailed inspection of the north building started on Tuesday
